VARIABLES="X","Y","U","V","P"
ZONE  F=POINT
I=64, J=64
0.00000000	0.00000000	0.00000000	0.00000000	1.04042123
0.01587302	0.00000000	0.00000000	0.00000000	1.04043040
0.03174603	0.00000000	0.00000000	0.00000000	1.04043487
0.04761905	0.00000000	0.00000000	0.00000000	1.04040593
0.06349206	0.00000000	0.00000000	0.00000000	1.04033775
0.07936508	0.00000000	0.00000000	0.00000000	1.04023250
0.09523810	0.00000000	0.00000000	0.00000000	1.04009539
0.11111111	0.00000000	0.00000000	0.00000000	1.03993187
0.12698413	0.00000000	0.00000000	0.00000000	1.03974613
0.14285714	0.00000000	0.00000000	0.00000000	1.03954055
0.15873016	0.00000000	0.00000000	0.00000000	1.03931574
0.17460317	0.00000000	0.00000000	0.00000000	1.03907095
0.19047619	0.00000000	0.00000000	0.00000000	1.03880471
0.20634921	0.00000000	0.00000000	0.00000000	1.03851548
0.22222222	0.00000000	0.00000000	0.00000000	1.03820224
0.23809524	0.00000000	0.00000000	0.00000000	1.03786498
0.25396825	0.00000000	0.00000000	0.00000000	1.03750509
0.26984127	0.00000000	0.00000000	0.00000000	1.03712558
0.28571429	0.00000000	0.00000000	0.00000000	1.03673138
0.30158730	0.00000000	0.00000000	0.00000000	1.03632943
0.31746032	0.00000000	0.00000000	0.00000000	1.03592888
0.33333333	0.00000000	0.00000000	0.00000000	1.03554103
0.34920635	0.00000000	0.00000000	0.00000000	1.03517921
0.36507937	0.00000000	0.00000000	0.00000000	1.03485848
0.38095238	0.00000000	0.00000000	0.00000000	1.03459509
0.39682540	0.00000000	0.00000000	0.00000000	1.03440565
0.41269841	0.00000000	0.00000000	0.00000000	1.03430617
0.42857143	0.00000000	0.00000000	0.00000000	1.03431086
0.44444444	0.00000000	0.00000000	0.00000000	1.03443084
0.46031746	0.00000000	0.00000000	0.00000000	1.03467279
0.47619048	0.00000000	0.00000000	0.00000000	1.03503770
0.49206349	0.00000000	0.00000000	0.00000000	1.03551986
0.50793651	0.00000000	0.00000000	0.00000000	1.03610608
0.52380952	0.00000000	0.00000000	0.00000000	1.03677550
0.53968254	0.00000000	0.00000000	0.00000000	1.03749985
0.55555556	0.00000000	0.00000000	0.00000000	1.03824445
0.57142857	0.00000000	0.00000000	0.00000000	1.03896986
0.58730159	0.00000000	0.00000000	0.00000000	1.03963421
0.60317460	0.00000000	0.00000000	0.00000000	1.04019607
0.61904762	0.00000000	0.00000000	0.00000000	1.04061771
0.63492063	0.00000000	0.00000000	0.00000000	1.04086841
0.65079365	0.00000000	0.00000000	0.00000000	1.04092740
0.66666667	0.00000000	0.00000000	0.00000000	1.04078619
0.68253968	0.00000000	0.00000000	0.00000000	1.04044965
0.69841270	0.00000000	0.00000000	0.00000000	1.03993584
0.71428571	0.00000000	0.00000000	0.00000000	1.03927431
0.73015873	0.00000000	0.00000000	0.00000000	1.03850314
0.74603175	0.00000000	0.00000000	0.00000000	1.03766510
0.76190476	0.00000000	0.00000000	0.00000000	1.03680344
0.77777778	0.00000000	0.00000000	0.00000000	1.03595797
0.79365079	0.00000000	0.00000000	0.00000000	1.03516197
0.80952381	0.00000000	0.00000000	0.00000000	1.03444029
0.82539683	0.00000000	0.00000000	0.00000000	1.03380867
0.84126984	0.00000000	0.00000000	0.00000000	1.03327430
0.85714286	0.00000000	0.00000000	0.00000000	1.03283721
0.87301587	0.00000000	0.00000000	0.00000000	1.03249221
0.88888889	0.00000000	0.00000000	0.00000000	1.03223101
0.90476190	0.00000000	0.00000000	0.00000000	1.03204421
0.92063492	0.00000000	0.00000000	0.00000000	1.03192284
0.93650794	0.00000000	0.00000000	0.00000000	1.03185913
0.95238095	0.00000000	0.00000000	0.00000000	1.03184570
